EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;STRUCTURE_TYPE;STRUCTURE_NAME_ENGLISH;STRUCTURE_NAME_FRENCH;AGENCY_NAME;NATIONAL_UUID;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
8043;1500489741;2709.475;2669.765;Bridge;;;;54151a68223d4090aa96b92e56cec74b;20100915111832;20210818140425;252723
5397;1500597284;1455.603;1493.730;Bridge;;;MINISTRY OF TRANSPORTATION;cb25cd301e684eeca5b4c291302c8b78;20130426145242;20210818140425;252724
5405;1500601152;304.748;341.097;Bridge;;;;8672fbe643884158a8f0cb8b8e04ca9e;20100920111934;20210818140425;252725
8067;1500509254;48.206;105.421;Bridge;MEADOWVALE ROAD BRIDGE;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1e056b40b9104ed9aa0a5d0bc2ba6a9f;20130426112040;20210818140425;252726
8213;1500623884;112.117;321.394;Bridge;;;;2f33b8f8185043789e2e8c2c77015356;20130513115245;20210818140425;252727
5212;1500702247;3200.330;3229.205;Bridge;;;MINISTRY OF TRANSPORTATION;2a123fcfb6734a1ba06217c3e7b1239d;20130430154822;20210818140425;252728
8525;1500354668;140.174;535.195;Bridge;;;;2fc1427dcf474636ba04dbefd2e63a66;20150622101041;20210818140425;252729
8442;1500321230;667.085;723.141;Bridge;;;;131c615443774c29813584d52111ada2;20101015135338;20210818140425;252730
5382;1500451417;321.183;256.022;Bridge;;;;691d6247bd004a2b85026a53e32cc8f2;20110621144655;20210818140425;252731
8044;1500489741;1835.777;1872.589;Bridge;;;;05d44bc0ffa249dab47e1b9ed6d702dd;20100915112447;20210818140425;252732
12762;1509827412;139.081;178.165;Bridge;;;MINISTRY OF TRANSPORTATION;1979f9fdf8c24e2e825d861632de5b28;20130527155217;20210731081808;252514
5376;1500429880;60.053;212.414;Bridge;MEADOWVALE ROAD BRIDGE;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1e056b40b9104ed9aa0a5d0bc2ba6a9f;20130426112023;20210818140425;252733
8203;1500594101;8.021;131.461;Bridge;;;;40d819b742b54e7e8e1d80b3027879bd;20130430152659;20210818140425;252734
8104;1500526819;84.899;262.573;Bridge;;;;6ea0f3ea2b034d1c88b45869af0258c0;20130502132433;20210818140425;252735
5213;1500702247;1966.729;1986.585;Bridge;;;MINISTRY OF TRANSPORTATION;39f1c64ab2c34855ac2f0725ac199072;20130507112803;20210818140425;252736
12783;1509831572;350.322;378.908;Bridge;;;;fa9c72f8716f41888f584fc724d31bb2;20120418112209;20210731081808;252515
5621181;1500539730;0.000;85.516;Bridge;;;MINISTRY OF TRANSPORTATION;b382f3d08e214aeb98b9cd337519a16a;20151013135219;20210818140425;252738
5479;1500651142;1395.423;1433.699;Bridge;;;;ba6d2f6edfb8408a893cc23e5f633638;20100915112705;20210818140425;252740
5341;1500415258;112.655;321.730;Bridge;;;;f07bc7ad4d0e49bfaa44226283f28a39;20130513115308;20210818140425;252741
8361;1500469055;0.000;109.353;Bridge;;;;3c7991b2ea4748e1a40c7cc27f335dce;20130425115327;20210818140425;252743
4717;1500545476;95.014;175.238;Bridge;;;;f3208d44061f406dac0974d55f4fcf28;20100913111626;20210818140425;252744
8594;4361936;300.904;318.561;Bridge;;;MINISTRY OF TRANSPORTATION;30a028a5287f46b5834742e7e3e58079;20171122110840;20191011150817;231276
8139;1500553075;95.096;150.685;Bridge;;;;577a602208bc45a89805c9f2ed16bb58;20130423131030;20210818140425;252745
12795;1509852961;180.907;315.996;Bridge;;;;8f4663562e3944b1aa86ce98b4758457;20130502092755;20210731081808;252516
8069;1500512004;426.088;586.529;Bridge;;;MINISTRY OF TRANSPORTATION;d3530c3d0232466498794e8ead3bfb92;20130506090628;20210818140425;252746
5252;1500736246;237.046;271.027;Bridge;;;MINISTRY OF TRANSPORTATION;2a123fcfb6734a1ba06217c3e7b1239d;20130423130249;20210818140425;252747
8088;1500516708;0.000;88.319;Bridge;MEADOWVALE ROAD BRIDGE;;MINISTRY OF TRANSPORTATION;1e056b40b9104ed9aa0a5d0bc2ba6a9f;20130527152014;20210818140425;252748
5603048;1500505526;125.618;243.614;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;3e2fab290a684d90ac57af33c447b6bd;20130429091851;20210818140425;252749
5619496;1500538316;124.069;157.960;Tunnel;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a1c5f1a24f6642a0876564d1cc6ad93a;20130507105821;20210818140425;252750
1273;1500334176;93.485;172.889;Bridge;;;;3dffb0187fb84e568ca77e90201b172f;20100913111554;20210818140425;252751
12530;1510027872;674.021;730.613;Bridge;;;;28d8fb2247d3431dbcf535efc0b6620e;20120104112035;20210731081808;252517
8358;1500465990;117.503;159.378;Bridge;;;MINISTRY OF TRANSPORTATION;970e4f82c1fa45c6bbb8dd32bf4a09bf;20130429150734;20210818140425;252754
5462;1500640789;0.000;96.834;Bridge;MEADOWVALE ROAD BRIDGE;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1e056b40b9104ed9aa0a5d0bc2ba6a9f;20121113142931;20210818140425;252755
5181;1500676313;0.000;44.201;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1aa3a74dad0f4a29b697cb1af38b4dc0;20150616132828;20210818140425;252756
12820;1509853664;197.469;278.272;Bridge;;;;6211f08134b24b228be572070da951a5;20191122073638;20210818140425;252757
4062144;1500386634;84.256;185.058;Bridge;;;MINISTRY OF TRANSPORTATION;8700b67786fe4cffb030ba439b767925;20130501142135;20210818140425;252758
5481;1500651142;1876.884;1840.510;Bridge;;;;facb0f2b119644ff8d9feb9ef2808688;20100915112422;20210818140425;252759
8269;1500405177;554.771;593.135;Bridge;;;MINISTRY OF TRANSPORTATION;a6706f3c557e4ad8972a91854b2cca6a;20130429112145;20210818140425;252760
8038;1500489163;34.780;45.222;Bridge;;;;7ecd0c1a3619417dac592efdd41ffece;20090514130151;20210818140425;252761
8041;1500489741;1427.959;1390.172;Bridge;;;;7b8ac74f8a624c62b0a98f4b87761a7a;20100915112732;20210818140425;252762
6064220;1500439055;716.043;707.632;Bridge;;;ONTARIO ROAD NETWORK;b4be3082963a44af847586721763f090;20190729103013;20191011150817;231297
5267;1500743212;418.320;524.965;Bridge;;;;0a1bf282035841dd938d23e9da13cb88;20100920130951;20210818140425;252765
12818;1509853660;2126.378;2199.098;Bridge;;;;c8276e6abf314ad1b5acfeec23462213;20191122073832;20210818140425;252767
12930;1510099616;4767.852;4776.316;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f9b119216722471b8ac4c4c49c972282;20121115134412;20210731081808;252518
12975;1510099681;24.443;73.150;Bridge;;;;9ab2cfd04d8a488d8b7a381a427b1599;20170507133210;20210731081808;252519
8533;1500361383;282.658;370.817;Bridge;;;;747aadaa14194adf982e212483bd9519;20130429094743;20210818140425;252770
5482;1500651142;2679.343;2697.315;Bridge;;;;4a41fd2816cd471ba2b62b07300e366e;20100915111916;20210818140425;252771
5476;4419216;150.055;321.751;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;4ff675585d1045dfa5e01f7a4afe04f5;20150501122845;20210818140425;252772
5477;1500650164;0.000;465.270;Bridge;;;;016df93de19f47ba9ce8863e08102ad6;20150618093943;20210818140425;252773
12656;1509738717;580.346;594.403;Bridge;;;;0b146dbbdd34486dba2a474a868507da;20100920133551;20210818140425;252774
5265;1500743212;117.404;160.964;Bridge;;;;6dddc357b1e347f583fcc1f975f2f91e;20100920114056;20210818140425;252775
7948;1500423523;528.290;541.886;Bridge;;;;50cff5b6c3534c6f967e94539e5213c8;20090804114508;20210731081808;252520
7093;1500664724;184.345;249.742;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d919a3123deb4e99b27e0b59e8876775;20160201103537;20211006155425;253095
4790;1500745228;645.175;1071.144;Dam;;;;f70a52c93b4141ccbdcd1860b744adea;20090514130151;20210731081808;252522
771;1500747314;1600.413;1611.177;Bridge;;;;2676700a4b264ac889b5027f29339678;20090514130151;20210731081808;252523
12808;1509853623;133.813;294.744;Bridge;;;;d1c50adbcc4441158f206d8a4756b532;20110920122657;20210818140425;252776
12822;1509853671;2452.511;2550.874;Bridge;;;MINISTRY OF TRANSPORTATION;8305efdc752545319c751dd95cb3fca2;20191122073351;20210818140425;252777
4076714;4076712;0.000;77.284;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;45c1601e27af41a9a464185daa5d720c;20101123163831;20210818140425;252778
7094;1500664724;491.506;513.306;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;ddca7abdf1b045999033b9208984a301;20160201103605;20211006155425;253096
7109;6941113;153.700;169.647;Bridge;;;;814f477d7f974e3b9a43d55fb26384b6;20190117101217;20211006155425;253098
2507802;1510923504;300.450;372.796;Bridge;;;;4623d1c03be648f7ab084ba1d4489ec3;20091103110745;20210731081808;252528
4086;1500487502;622.217;642.468;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d10f1473a5fd4f8e8b85a6d7c0764fee;20150414152803;20211006155425;253101
7101;1500702187;367.266;386.084;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;eba7da62b011442dbc25d83bc458c7d5;20160128141307;20211006155425;253102
12946;1500666861;125.729;141.795;Bridge;SUCKER CREEK BRIDGE;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;697117b7bc114863b6f42e593aada4cf;20211001141314;20211006155425;253103
2553348;1510581483;719.731;772.957;Bridge;;;;2e8aade3091c44d5993976c9eebb7e03;20101119140301;20210731081808;252529
2553354;1510570639;261.360;307.850;Bridge;;;;d7578f2543aa481d8e5b216b58d1c857;20191122073730;20210731081808;252530
2553372;1500486689;107.362;173.507;Bridge;;;MINISTRY OF TRANSPORTATION;8bf261fe2e2e4e3ebdc63ccaf4ab2dc6;20111116131501;20210731081808;252531
2553383;1500377934;632.106;699.475;Bridge;;;;00ea3e80590b44868a32071e51360328;20120217173212;20210731081808;252532
2553387;1500555413;104.711;192.595;Bridge;;;;d216d3fb096d418bb81e4220dbc4b665;20111116140434;20210731081808;252533
2553389;1510579969;655.810;697.525;Bridge;;;MINISTRY OF TRANSPORTATION;cc6bf067d12e47d6b6dce87cec9c3d4e;20120217174141;20210731081808;252534
2553390;1500645000;76.947;118.204;Bridge;;;MINISTRY OF TRANSPORTATION;cc6bf067d12e47d6b6dce87cec9c3d4e;20110927113004;20210731081808;252535
2580183;1508309722;112.408;146.614;Bridge;;;;44da0afe0abf414d839bad7cc1c2fe29;20131008131840;20210731081808;252536
2580211;1500581391;614.512;637.512;Bridge;;;;1635c10edc1d4b5488c1468120018be9;20100603141902;20210731081808;252537
2580216;1510633793;1579.783;1539.310;Bridge;;;;699a6f79615f4209a6cb32ce03c377f0;20140717153439;20210731081808;252538
2580220;2755759;1215.389;1107.135;Bridge;;;MINISTRY OF TRANSPORTATION;e8c0a559a05d46f8a8f81740fc179e88;20160722161623;20210731081808;252539
2610121;1500693916;315.153;330.596;Bridge;;;;45fbaea875614c0abdb792d20c6c6960;20120217120042;20210731081808;252541
2610124;1510027034;222.294;263.005;Bridge;;;;ae991fbc4fba40e3ae9d6e9a34f5537a;20130806091223;20210731081808;252542
2610137;1510034448;191.613;212.364;Bridge;;;;34cca0341e5145dfa39b2f08ecc4ebf7;20091112083947;20210731081808;252543
2610141;1500647637;624.840;657.862;Bridge;;;MINISTRY OF TRANSPORTATION;51aae7f8de1b4538864d14e44b5fda5b;20130506144348;20210731081808;252544
2610144;1500611349;330.729;370.111;Bridge;;;MINISTRY OF TRANSPORTATION;7daf85ed0f25491480fe99f2bd4bc88b;20110624115827;20210731081808;252545
2610155;1500535727;385.380;694.203;Bridge;;;;e7047e5dcca5450394cc3ce89631e80d;20120208094010;20210731081808;252546
2610162;1510075431;0.000;78.074;Bridge;;;;beb7b0c64dba45a88604f5f5da7a2945;20100922161554;20210731081808;252547
2700573;1507007462;365.883;409.843;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d1baab18adcf402aa1f144151c3d8792;20120803093416;20210731081808;252548
2700599;1510658704;387.609;330.000;Bridge;;;;aea24f766a7142739d640563dd510302;20091231133305;20210731081808;252549
2700613;1500439482;401.817;499.768;Tunnel;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;ebbe2e85e7d64b8694fd2c47d6ada376;20191122073449;20210731081808;252551
2700619;1510635856;100.000;240.000;Bridge;;;;2ea6f4bbe99c4ebfa12cdfe0a4dfa800;20091231162712;20210731081808;252552
2700628;1510615856;486.653;568.643;Bridge;;;;b3e5d0d9fd5a4195b65ae422db897433;20140212112824;20210731081808;252553
2700635;1500400631;120.721;177.812;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a238a3324eb349f68e2cb8e911553f23;20100728163201;20210731081808;252554
2700648;1500674155;574.883;583.367;Bridge;;;;106b52fafea443d7a239bf204e2ddb89;20091231144943;20210731081808;252555
2700649;1510571242;71.424;91.228;Bridge;;;;4afa7524fac944faa7f3191aad9e1adf;20091231144800;20210731081808;252556
2700665;1500640397;4450.928;4458.000;Bridge;;;;1d4a748faebc4a6cb7073296bbc5fae9;20091231153208;20210731081808;252557
2700672;1510583338;136.249;166.240;Bridge;;;;842e4e5ed4094bc6ad288bb29dddf5a2;20091231132205;20210731081808;252558
2700687;1500600310;310.387;370.423;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d6a905092ac24694a6109efbda5c7425;20120801150913;20210731081808;252559
2700697;1510571609;84.000;132.000;Bridge;;;;e367d38cbd51486bb3dcf5200aabda35;20091113173901;20210731081808;252560
2700710;1500421047;0.000;232.799;Bridge;;;;6f2318896d6541799e34f7b61f358952;20091231123934;20210731081808;252561
2700714;1500445621;451.689;513.903;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;05dbcae3d89d455294675a29cd46e876;20120803104810;20210731081808;252562
3304728;1510575000;225.900;272.056;Bridge;;;ONTARIO ROAD NETWORK;d73c94513cae421c97478fe835514b4e;20171101105359;20191011150817;228836
7032311;1500426799;5.000;15.000;Bridge;;;ONTARIO ROAD NETWORK;2fa94a1ac7614abc92b97acc8b477c80;20180422134159;20191011150817;228842
7032331;6990260;1182.000;1203.000;Bridge;;;ONTARIO ROAD NETWORK;d9006cc38e694a13a3762f0441a3924e;20180422172702;20191011150817;228843
7053326;7053265;226.745;502.724;Bridge;;;ONTARIO ROAD NETWORK;d69f5106f777493d91ceb96b6feb19af;20180612084921;20191011150817;228844
8321;1500439825;218.515;299.990;Bridge;;;;f2dec1757eb64b7997c5c81b711a727c;20150515140113;20191011150817;228865
8812;1500690758;282.000;301.000;Bridge;;;;9e7582f9810d4c87b68c748d76165eda;20170808121755;20191011150817;228876
12788;1509831799;825.080;838.266;Bridge;;;;39721b304ee545a28bd4bf6d535761a1;20130509141521;20210731081808;249013
12615;1510028634;0.000;46.796;Bridge;;;;47067a02d2784a65b58b1230e9acda57;20130417094551;20210731081808;249014
12631;1510075571;0.000;95.000;Bridge;;;;013681a098b14f9a94d505205393ed9a;20090514130151;20210731081808;249015
12418;1507267576;2788.551;2838.484;Bridge;;;;84f50f9c28374325bfab3a5f16846729;20090514130151;20210731081808;249016
12423;1507272252;2080.265;2107.731;Bridge;;;;803933dd274a414687e2291a016b9926;20090514130151;20210731081808;249017
2553330;1500585688;883.879;907.917;Bridge;;;;574206af233d4a3cb63e57f68e38ead8;20170116172858;20210731081808;249018
1811;1500554804;19.948;88.435;Bridge;;;ONTARIO ROAD NETWORK;5996708ea6e94f9bb6ee8b07e8e50b2d;20171101105402;20191011150817;232930
2598;1500569434;143.329;210.131;Bridge;;;ONTARIO ROAD NETWORK;812d26d1a6e34f0ba66227acd27ba741;20171101105402;20191011150817;232938
2553341;1500414466;105.672;189.697;Bridge;;;;d216d3fb096d418bb81e4220dbc4b665;20111116140112;20210731081808;249019
2553342;1500720807;77.761;145.278;Bridge;;;MINISTRY OF TRANSPORTATION;8bf261fe2e2e4e3ebdc63ccaf4ab2dc6;20111116131301;20210731081808;249020
2553361;1510579966;308.017;384.384;Bridge;;;MINISTRY OF TRANSPORTATION;6c702d00cbc547e2a153e8e763f74094;20110927114008;20210731081808;249021
1854;1500618878;563.703;659.816;Bridge;;;ONTARIO ROAD NETWORK;5b4cf6555a4e4e4980073e2fb1c9381b;20171101105358;20191011150817;232958
2553366;1510573029;674.148;848.945;Bridge;;;;98220d0e540d4ae09a1621a188b8308d;20111115112743;20210731081808;249022
2553374;1510570527;8.611;20.810;Bridge;;;;a78f38258c9b4ccc987aac7f0cd35061;20110324111101;20210731081808;249023
2553384;1510570914;218.818;273.972;Bridge;;;;25ca3e626708404d96cac1bd7d622da7;20120816141847;20210731081808;249024
2580190;1508309739;348.692;460.841;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;e8c0a559a05d46f8a8f81740fc179e88;20111222101442;20210731081808;249025
2580197;1500732222;250.489;334.605;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;395b86ee0f6340dfa827440566cd5486;20170802155500;20210731081808;249026
2580205;1508390564;94.716;231.450;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;78ca64c2afc2497fb07a8cbaa2d874ad;20111222101112;20210731081808;249027
2580213;1508590498;52.625;107.171;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;ab4fecc7013e48d79c9c20710f3d5c7b;20111221133226;20210731081808;249028
2610103;1510027117;294.707;346.703;Bridge;;;;2b707e9781784cfea813fe72f9ed44ea;20120419133503;20210731081808;249029
2610111;1500527839;1132.060;1228.743;Bridge;;;;b0c47b591a1a4b87ab4f6d9f1a306572;20170421105350;20210731081808;249030
2610126;1510034584;56.892;80.908;Bridge;BEAVER CREEK BRIDGE;;MINISTRY OF TRANSPORTATION;ff1f22d849384cd78ffcc1ce4b81fdd8;20121115130353;20210731081808;249031
2610136;1500554649;703.029;836.015;Bridge;;;;ed45f02a2a5745c99cf185344e26dfec;20120807105259;20210731081808;249032
2610148;1500625137;278.956;313.736;Bridge;;;;f6b1f9ccb52a4f239581e56a8d98ddfd;20120215115035;20210731081808;249033
2610151;1500389288;107.081;127.464;Bridge;;;;0a2620cc9a214267a8ffa924012de1e0;20110920105304;20210731081808;249034
2610153;1510026870;163.714;210.417;Bridge;;;;118bf070cb654e27bd7d346aed5c4f42;20120411093911;20210731081808;249035
2610156;1510002844;51.389;62.572;Bridge;;;;900c8436060040d4ac70fdd596464fb2;20091110152959;20210731081808;249036
2610161;1500715441;627.298;693.399;Bridge;;;;91af96ea0369423cb478d91369bdf892;20130730132642;20210731081808;249037
2610164;4058700;900.637;1005.558;Bridge;;;;33f847d6346746fd80ae649542aff1a4;20120201115316;20210731081808;249038
2631886;1500569909;132.604;183.589;Bridge;;;;589a70b13ec74442a9e758df21c94bd4;20120208093128;20210731081808;249039
2700569;1500317794;397.449;451.570;Bridge;;;;a78aff3bdd0d4eb98a1a08b252d36ef1;20111214154221;20210731081808;249040
2700578;1500421362;2321.524;2336.788;Bridge;;;;fcbb60b84aca4e69872f139e5b34d88a;20091231151355;20210731081808;249041
2700600;1510652461;1427.093;1463.914;Bridge;;;;2277c88a0e1a457db04c1b32f38ac421;20091231141633;20210731081808;249043
2700601;1510601025;128.000;175.000;Bridge;;;;dac4e5861fab47daba376fb281a5dd09;20091231151111;20210731081808;249044
2700602;1500584909;209.789;187.330;Bridge;;;;ea53598bdc6a483483d3d4978f716ce3;20100909145238;20210731081808;249045
2700617;1500437116;84.206;114.811;Bridge;;;;8d7e9a2f0df842f8bf724b97576e0992;20091231121335;20210731081808;249046
2700620;1506983258;50.611;63.415;Bridge;;;;dc1cf3d6c7f741e1918e761a0801ae44;20091231154246;20210731081808;249047
2700636;1500489006;884.592;898.726;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;ab373c97ee394bfb8d8c83dfa4450023;20150302093708;20210731081808;249048
2700638;1510573528;638.000;663.000;Bridge;;;;98ec9fa603c94595b846525e254b1768;20091231153322;20210731081808;249049
2700647;1500624941;63.654;91.233;Bridge;;;;b8696daa8e8a438f8450f370be0a5ad3;20091231165842;20210731081808;249050
2700659;1510658705;1387.095;1459.295;Bridge;;;;995bbbe53a2141f48ba0e538e1ee6605;20120628152327;20210731081808;249052
2700660;1510573183;45.956;57.267;Bridge;;;;08a6816e5a4043e39dc2d40a9066f114;20100909140558;20210731081808;249053
2700662;1500384477;119.752;138.856;Bridge;;;;7f8880ef62cf4fbb81a3f084afe712b8;20091231125105;20210731081808;249054
2700685;1500631281;925.324;950.714;Bridge;;;;59268e2be8ad457bbb349c5710d24f1f;20151204111419;20210731081808;249055
2700688;1506966763;646.806;659.533;Bridge;;;;f08da324d40c45cfae4546d93033260c;20091113173901;20210731081808;249056
2700716;1510605506;425.777;441.628;Bridge;;;;36a8f2955ce94c2f961430e0dff48125;20121011133637;20210731081808;249058
2700717;1500382948;157.016;192.711;Bridge;;;;fbf8476e0ad14e7093d280d31873afe6;20131121140946;20210731081808;249059
2700721;1500401279;78.587;114.487;Bridge;;;;e0a93418a7404a6f949f2b69c12bfca6;20091231171104;20210731081808;249060
2700723;1500336317;67.629;100.206;Bridge;;;;4ff15e371f004f2ea734e02853fb121f;20100720133735;20210731081808;249061
2700730;1500664370;127.070;147.586;Bridge;;;;a694cff3eadd4a2180dd555628b34581;20091113173901;20210731081808;249062
2700747;1500739671;63.078;95.483;Bridge;;;;598e1e78aae1465196a58a1216ecda19;20091231162739;20210731081808;249064
2764989;1512073539;14.998;58.380;Bridge;;;;f3631bc11bb94dd6885aae0c9cd1b14d;20120202111008;20210731081808;249065
2764994;1512093750;242.289;309.443;Bridge;;;;c32b0e0f7d624b30a1f6cc884f639da0;20120417110658;20210731081808;249066
2778192;1500312584;47.424;63.239;Bridge;;;;2bb318c7592c4b44804ea16da1a1595d;20100909153530;20210731081808;249067
2778197;1500531863;103.080;124.399;Bridge;;;MINISTRY OF TRANSPORTATION;01f26c8a2e694961be629f5f47f31c11;20110810132359;20210731081808;249068
2809395;6479889;2044.744;2053.296;Bridge;;;;c7dc08c1cc8d4be9bc0a1d9d792ee89f;20160908144130;20210731081808;249069
2809405;6484470;50.335;56.660;Bridge;;;;268876cff98544eca689628e4abb71eb;20160922153811;20210731081808;249070
2854682;2851252;47.004;116.986;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;94ccf0a552b24a089e96c19dbeda51e8;20160212150245;20210731081808;249072
2856158;4316841;55.818;166.084;Bridge;LACROIX STREET BRIDGE;;;5569f394dd2d40d588a0dfd7ad0b0225;20120426112932;20210731081808;249073
2901858;1500544760;1757.215;1788.600;Bridge;;;;3115c59ea4b04c3ca3b5aaafa5a5b34f;20180314104933;20210731081808;249075
2923826;1500471621;481.187;517.787;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;7b174c9243cb4625b631dadc28a7b363;20121031134922;20210731081808;249077
2923834;1507809580;148.190;189.859;Bridge;;;;49e94d6e73e74a7e8fa442857ce2d9d3;20100108113540;20210731081808;249078
2923847;1500509561;276.159;288.577;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a8dbafc04d9448deaddda96267499eda;20121031092157;20210731081808;249079
2923862;1510634613;303.264;319.638;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;7e4d55dac7ee452d8e4867f955e6ed57;20121227145550;20210731081808;249080
2923867;1500729335;71.193;136.198;Bridge;;;;2745dd31f8394b5ba88b8d52f7089f32;20100108113525;20210731081808;249081
2923868;1500655253;358.460;375.499;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;8bf7917c0944461abb6592ac2aafffd3;20121101103425;20210731081808;249082
2923896;1500517227;1525.727;1574.277;Bridge;;;;5b23e4e5a1cc4cabb4614ac1b7ee0b88;20100107115914;20210731081808;249084
2923913;1500431278;1652.189;1663.672;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;28aa280ceade47d9831170ce47f59666;20121227102303;20210731081808;249087
2948898;5681217;2540.907;2550.762;Bridge;;;;3aae6f99e9b84154ae3b16c49b045145;20130625132906;20210731081808;249088
2992630;1510561428;1394.018;1418.187;Bridge;;;;1bf8debdaa6647ab90bcdb2c13bdb48f;20091204152556;20210731081808;249089
2992657;1500648823;4122.105;4130.348;Bridge;;;;50bc9c3fbca24373813fcddf34a53244;20170518131748;20210731081808;249090
3114770;1510851541;178.740;333.858;Bridge;;;;62b1e54451db467db43f7a71ea9c16ab;20091208220450;20210731081808;249091
3114771;1510851759;1647.398;1674.474;Bridge;;;;c203763539b4402883420299e4d185e9;20091208220450;20210731081808;249092
3114773;4284426;3081.656;3055.660;Bridge;;;;b816ac6a73464f94a7e80208ecf665dc;20111012104425;20210731081808;249093
3114778;1500577451;2414.684;2419.686;Bridge;;;;e76d224812964164ae47332bd02c3179;20091208220450;20210731081808;249094
3114779;1510851955;9202.664;9211.885;Bridge;;;;aca8b59c1d0f424e954964fbbe13975c;20091208220450;20210731081808;249095
3114780;6950598;8060.866;8042.866;Bridge;;;;f14096956b4a4c07a09af9feaef1d0f6;20180206153349;20210731081808;249096
3114792;1510851748;271.368;250.755;Bridge;;;;a6b5be04ccf54aae8e9be2b592053c7b;20101104100426;20210731081808;249097
3114803;1510851867;12454.096;12466.627;Bridge;;;;e441b9c1cd84495daf0d02f2a9d760ac;20091208220450;20210731081808;249098
3114832;1510801240;7802.881;7821.439;Bridge;;;;573153294fff4cc2bb2246ae325f46b9;20091208220451;20210731081808;249099
3216355;1510304724;86.364;124.436;Bridge;;;;6dbcccbfb68f43d9983a0b91c49d7f2a;20091211092918;20210731081808;249100
3216356;1510257023;7620.630;7713.519;Bridge;;;;9a407424fc554bfd92459adebbea343d;20111003132026;20210731081808;249101
3216365;1510304170;8891.943;8901.433;Bridge;;;;2eb0fc8fb0034971ac50b8f5c4fd68ed;20091211092918;20210731081808;249102
3216383;1500428697;1912.090;1917.755;Bridge;;;;4afd6a38ee7e46619ea0058760066c03;20091211092918;20210731081808;249104
3216388;1510304409;9663.421;9682.440;Bridge;;;;a2b27369326f4d1894ed38b3434640bb;20091211092918;20210731081808;249105
3265252;7092333;1532.159;1543.563;Bridge;;;;2ffa2f4ed23c407daab116aba74caa03;20180815134820;20210731081808;249106
3304729;1500664777;526.104;537.412;Bridge;;;ONTARIO ROAD NETWORK;69d21b74eba346ca9673e78e153bd0ad;20191122075405;20210731081808;249107
3313835;1510256610;255.876;308.366;Bridge;;;;b7422fca6833416c8434d34d3942d16a;20100607151722;20210731081808;249108
3391049;1510237312;16.920;30.810;Bridge;;;;5ddff616e75b4c559c36b31e0ce93a92;20091216185010;20210731081808;249109
3391057;1510234861;341.634;369.795;Bridge;;;;b9d7399f13764875b02fcc504eedee87;20120217174940;20210731081808;249110
3391058;1510230568;20.148;40.395;Bridge;;;;41bc10375c8d4ca8bb13c3bd3aa5c914;20091216185010;20210731081808;249111
3391071;1510235532;94.495;108.817;Bridge;;;;b3bad842f5a84fe4811ce9ac2a0a28e4;20091216185010;20210731081808;249113
3391074;1500710501;26.676;31.110;Bridge;;;;0349e11b64ae499eac235f47fdd648da;20091216185010;20210731081808;249114
3391075;1510228211;58.423;90.852;Bridge;AMABLE DU FOND RIVER BRIDGE;PONT DE LA RIVIÈRE AMABLE DU FOND;MINISTRY OF TRANSPORTATION;4bc420d8513e4eb68d13b98ebeb291a5;20181022090653;20210731081808;249115
3391077;1510235292;902.103;908.422;Bridge;;;;0bca96d3ea6c48d2b53add92bb377553;20091216185010;20210731081808;249116
