EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;BLOCKED_PASSAGE_TYPE;AGENCY_NAME;NATIONAL_UUID;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
1502526785;1500379900;163.207;Removable;;724f246914a54581b7d4738c98521757;20100622141555;20210731081808;5727612
1502526850;1500388100;506.988;Removable;;58f38964f4634d768e264f36875f572e;20090123182459;20210731081808;5727613
1502525633;1500388100;167.377;Removable;;900a2791675741e898c710a23c4f6d69;20090123182459;20210731081808;5727614
1502526947;1500393226;105.068;Removable;;5d78bfd7c9b7402992970d2a8b780168;20120416142535;20210731081808;5727615
1502525296;1500420459;9.576;Removable;;f505fdc5125d41688f99b74ba172f5c6;20130731112120;20210731081808;5727619
1502523079;1500408206;458.097;Removable;;e5d8805df04f429bb911a1a1cb4ef48d;20090123131209;20210731081808;5727622
1502526316;1500408217;6.238;Removable;;07b24b3bd2ba479caf7675f8e3882c05;20151222125724;20210731081808;5727623
1502524799;1500415146;0.000;Removable;;73b7879e796a4f27ad46d2e10e7bb284;20150325143523;20210731081808;5727624
1502522860;1500415596;16.497;Removable;;72891a9452384ab3b028b9a38ad4adc9;20090123131209;20210731081808;5727625
1502524952;1500422567;19.287;Removable;;eb7f5bf9df894204beac2968e705deef;20100622141555;20210731081808;5727626
1502523120;1500427293;0.000;Removable;;666ebb7334f341c7a5ff4613efd7e635;20090123131209;20210731081808;5727627
1502526356;1500425370;0.000;Removable;;265730f328f944cb8524b6f0b857057a;20090123131209;20210731081808;5727628
1502523047;1500433405;418.878;Removable;;d7778457dd1049e5840b79daf69129f1;20210218165009;20210731081808;5727629
1502527170;1500440842;1041.214;Removable;;347b5df694434b1d8d59ace57777a286;20090123131209;20210731081808;5727631
1502523958;1500441157;1323.190;Removable;;684df9db24164d999c62c55a5057001d;20090123131209;20210731081808;5727632
1502522629;1500446038;264.687;Removable;;cefc5e0f4f3e4a81b6870b7d0383507f;20090123131209;20210731081808;5727633
1502526372;1500450925;19.063;Removable;;15b9c2623c4f49d6bfc1efb03cffc528;20110603115947;20210731081808;5727634
1502525347;1500471498;62.808;Removable;;e4a2dfe7d89847d28211c4dcd67cddf7;20140714160951;20210731081808;5727635
1502527220;1500477605;10.048;Removable;;3ded5b905d524c549a32b84b9f49b05d;20090123131209;20210731081808;5727636
1502525573;1500484171;24.595;Removable;;514a9f503a6845e589be7a7b812c8578;20090123131209;20210731081808;5727637
1502527131;1500501044;152.787;Removable;;33e1fecea3fe44929c071264e827ef11;20090123131209;20210731081808;5727638
1502524140;1500508415;574.566;Removable;;677d7b4ccd224b87ab2e0ea5bdfd3d05;20090123131209;20210731081808;5727639
1502524735;1500531654;48.166;Removable;;ff9fa1de91de451aadb41dfbb8418a3a;20140807103629;20210731081808;5727640
1502524441;1500560199;0.000;Removable;;29c0e4b06d0c43a2b7cb8735965f32b0;20090123131209;20210731081808;5727641
1502526485;1500560609;0.000;Removable;;79007dd3f434486383ebc81356b3d7d4;20090123131209;20210731081808;5727642
1502524084;1500564188;26.248;Removable;;7eed5127069d4cb790ffff9d5758366a;20090123131209;20210731081808;5727644
1502523476;1500564523;29.531;Removable;;ac20feed8c634dc48e0bba7fd998ef01;20100622141555;20210731081808;5727645
1502526736;1500577455;1907.342;Removable;;56c0d4a030a646a8b7f9b569581d014a;20100622141555;20210731081808;5727647
1502527063;1500594343;121.711;Removable;;62ba7e8febe6428aa8f3426b26614f0d;20130610140344;20210731081808;5727649
1502523199;1500598160;41.929;Removable;;c9608b6594f64806b83860e8b396d602;20090123131209;20210731081808;5727652
1502524472;1500608638;158.142;Removable;;bb97aaf1c7a247c198ca88ae0527898f;20090123131209;20210731081808;5727653
1502523026;1500609350;343.201;Removable;;7088c8ae145c477d9e383d19043a464b;20190927145551;20210731081808;5727654
1502523196;1500631547;0.000;Removable;;7042568a7db1432ba8364e55ac208f80;20090123131209;20210731081808;5727655
1502523204;1500647253;23.913;Removable;;3c9706d93b8a4285abfe77da690fd5b7;20090123131209;20210731081808;5727657
1502525651;1500665375;1113.152;Removable;;3d3aa702a68949848d8abc7f60cadab4;20160224152255;20210731081808;5727660
1502524001;1500679457;17.894;Removable;;fcec4fc81ff040fd93b4e5312d6f8ccc;20090123131209;20210731081808;5727662
1502524538;1500676496;0.000;Removable;;6a9409d94c14439c8f17c4c7d29d0482;20090123131209;20210731081808;5727663
1502524100;1500676855;0.000;Removable;;036a3bfccddd4ffca5cc9f45ee8640e2;20090123131209;20210731081808;5727664
1502524529;1500689284;42.190;Removable;;4b793af0e902449c85d5d4d2bc7116a9;20090123131209;20210731081808;5727665
1502526982;1500693443;35.056;Removable;;39726d34fd6e4dcc9cd74c2e2181139d;20090123131209;20210731081808;5727666
1502526938;1500699870;706.543;Removable;;73b50aba32b94220a6ef08a4b89497bf;20160224110027;20210731081808;5727668
1502523998;1500701542;104.071;Removable;;4fd2874466504f04b6b140482b550cc8;20090123131209;20210731081808;5727669
1502524712;1500721496;592.448;Removable;;0589a4f21668468984467de1556bd862;20090123131209;20210731081808;5727671
1502523910;1500718648;472.926;Removable;;59a9739d23254f869495191c599dc15b;20090123131209;20210731081808;5727672
1502526735;1500731918;17.358;Removable;;85ec75ac4cff4aba811b541dd23cf5d3;20090123131209;20210731081808;5727673
1502524131;1500730254;946.470;Removable;;316b0842f1974426accee3797bc9e7be;20090123131209;20210731081808;5727674
1502525202;1500734148;0.000;Removable;;3d3d21ddb8ae4068bb96c06aeeec660b;20090123131209;20210731081808;5727675
1502524769;1500743549;896.652;Removable;;9c74071256ae4a92a19cb9bda5250087;20090123131209;20210731081808;5727676
1502525656;1500746411;102.004;Removable;;297b1a3336244fd2a1e4a80e27e27fbe;20160127131351;20210731081808;5727677
1506955205;1506917535;0.000;Permanent;;daf0311fc3a8483ba078019999514f8d;20130416112409;20210731081808;5727678
1502525205;1507276921;192.422;Removable;;a8a6770011fc49e3a4559f50cd690b37;20150116141831;20210731081808;5727679
1502525653;1507344343;0.000;Removable;;29db114b0b6a462e8beb7b2b4c94825e;20130605113532;20210731081808;5727680
1502525648;1507374200;2231.735;Removable;;bce4963ab3b14362b0478fba19188c04;20160223155855;20210731081808;5727681
1502525197;1507321867;1108.300;Removable;;00e211ea58124056a355f48217fa61c4;20090123131209;20210731081808;5727682
1502524870;1507300820;185.455;Removable;;73590bd2ae4e489b9e4e7b4d91c1f27a;20091022155646;20210731081808;5727683
1502526738;1500334213;73.529;Removable;;faf66e1f21104ababffc3911698d44b4;20110816155815;20210731081808;5727684
1502525734;1500358020;0.000;Removable;;83b51c188d974a8f93d60933ec6d10b0;20090123155815;20210731081808;5727685
1502526457;1500382796;0.000;Removable;;bc515f9863ec474cb61c41d9b2308ad0;20090123155815;20210731081808;5727687
1502526307;1500388167;426.871;Removable;;87a6d07da4614a45ab5d0c539e842cb1;20140904141106;20210731081808;5727688
1502526535;1500404684;225.938;Removable;;ba2fe2c4d16a4bbd9c0405cbdb4d0339;20091022155646;20210731081808;5727689
1502524623;1500403794;0.000;Removable;;c8ebaadc4d4e4c208e7868518b417dc8;20130311143124;20210731081808;5727690
1502525324;1500409270;0.000;Removable;;99425239487d4366a8412e230e244f64;20090123155815;20210731081808;5727691
1502527062;1500527503;162.924;Removable;;16bea8ce40624d2ab6ccfe39e4331c65;20090514130151;20210731081808;5727692
1502522836;1500475417;137.838;Removable;;5e57134023354ddb9b17742b8bedd613;20090123155815;20210731081808;5727693
1502526212;1500484345;45.952;Removable;;862be7c7600c4d838476fe6dc785f608;20130426141441;20210731081808;5727695
1502525337;1500491021;287.466;Removable;;7f8f7df6c49f4620a50e953cd3ed1ae1;20091022155646;20210731081808;5727696
1502524366;1500523840;23.667;Removable;;2289e29fd1b04e209f4edbedfde9ad12;20090123155815;20210731081808;5727697
1502522761;1500587691;49.002;Removable;;4cc2958a3a104523a26e21ccac027857;20130508134328;20210731081808;5727698
1502524890;1500607212;102.784;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;26d8a77071dd4940b49aa8280eab275e;20130322121250;20210731081808;5727699
1502526204;1500634988;25.890;Removable;;8865e0a1c0054886a2036a9b2f63b928;20150605094753;20210731081808;5727701
1502522815;1500662826;0.000;Removable;;9a999ab536e8425fa97e563eee2c9645;20090123155815;20210731081808;5727702
1502525018;1500659960;14.770;Removable;;f7d4479af02641f688e21e9b2dfd7fce;20090123155815;20210731081808;5727704
1502526949;1500696171;692.089;Removable;;b4e6ddc808664ff99e90b66acc268cc3;20130821132750;20210731081808;5727707
1502522640;1500692440;535.882;Removable;;a3f28c3c94ed46d090b37164b7ce0423;20120803092507;20210731081808;5727708
1502525767;1500730244;19.317;Removable;;d7e9534869324b6bbefa04a16341e999;20090123155815;20210731081808;5727709
1502527000;1507257083;0.000;Removable;;117e88209efb4f17949509fec9f6596e;20090123155815;20210731081808;5727711
1502526989;1507252265;63.534;Removable;;1bcbb42799fa4767b6e1a98e8232857d;20100622141555;20210731081808;5727712
1502524631;1510033599;0.000;Removable;;cfd17dfc43cc4c2a86379eaa6c1da235;20170913093933;20210731081808;5727713
1502522989;1507730908;1467.256;Removable;;d86cc3f87d5f44ada6254464196ce368;20200311142202;20210731081808;5727714
1502524955;1500320066;388.739;Removable;;e89e79e349ec472fb9857bdb66135d86;20091022155646;20210731081808;5727715
1502527016;1500329014;73.355;Removable;;569a6a77d4ea40b5b71e809fc7a1f28c;20090123182459;20210731081808;5727716
1502525834;1500336691;0.000;Removable;;635ffdd0bfe84038bb94e49718ea4e83;20090123182459;20210731081808;5727717
1502526031;1500343912;0.000;Removable;;3b2f90b2f9d9433790c36db07739e60d;20120503151105;20210731081808;5727718
1502526905;1500353106;0.000;Removable;;f082fcf6bc584c95b8a6d2ca89a48f32;20120730102411;20210731081808;5727719
1502525477;1500437011;267.063;Removable;;71dddfa37b924ce59adafa47f451f7c9;20160204135046;20210731081808;5727721
1502525391;1500443529;359.817;Removable;;312267a9508c43eda6a91da344790677;20130213103221;20210731081808;5727722
1502525932;1500444843;886.935;Removable;;6550975fb800488b8a742606cca9b67b;20090123182459;20210731081808;5727723
1502524696;1500449423;207.984;Removable;;b169f47296bf4abb8bee7fcd335f0bdb;20130305144517;20210731081808;5727724
1502525405;1500469464;677.674;Removable;;bfad9b1cf962447ab946937d5e46236f;20130807112502;20210731081808;5727727
1502526403;1500484192;38.030;Removable;;34cf0c2a90ae4d6aa9991cbc2bd68cd0;20090123182459;20210731081808;5727728
1502526930;1500488217;222.771;Removable;;faa03cb1130d455689da5bb29ff388ef;20091022155646;20210731081808;5727729
1502525468;1500485824;235.265;Removable;;c8d01f31d64e44cd835e0d45f4e1fe9e;20160202114034;20210731081808;5727730
1502526923;1500507309;29.440;Removable;;238f1a7b68794418b76362149fafd320;20090123182459;20210731081808;5727732
1502522788;1500538646;209.680;Removable;;8f50d03aea634c84845ed06b01d05a9c;20150311152620;20210731081808;5727738
7367573;7367560;27.938;Removable;ONTARIO ROAD NETWORK;a0a7f57f1e354b55ac4d3205522b9bf8;20190816134839;20191011150817;5721406
1502524997;1500369690;0.000;Removable;;28482da4fbe947cc98fa200559a71dfd;20140520153324;20191011150817;5721407
1502523300;1500544588;0.000;Removable;;3eec3342a3844b87aaf92acc20229147;20150106095633;20210731081808;5727739
1502526787;1500545008;347.126;Removable;;4a01107258f843b48730666f71005b7b;20090123182459;20210731081808;5727740
1502526071;1500673608;95.652;Removable;;0204a71cecc6410592b82cbe822f7057;20100622141555;20191011150817;5721417
1502525149;1500550223;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;fa2feee59e304eddb62b8cd817b61f46;20151118101424;20210731081808;5727741
1502525262;1500552964;0.000;Removable;;6171d93eb4c9421d8b95ca1d4dbdeaa7;20120716100007;20210731081808;5727742
1502523161;1500635752;329.764;Removable;;0e0f80952d3e49d3ad380f0ad791d3e6;20100622141555;20191011150817;5721435
6241712;6011871;85.909;Permanent;ONTARIO ROAD NETWORK;36c11a42394340e1be562469625ea855;20171120130806;20191011150817;5721444
1502525402;1500565875;28.430;Removable;;0a4c1ed4181f461a9fac58df8bb63a49;20090123182459;20210731081808;5727744
1502526331;1500449137;46.683;Removable;;24ad769c52964b298c99352c682da127;20120723105325;20191011150817;5721457
1502524706;1500569133;22.133;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6b113e959e96452186099e407cc4f9f4;20180820160246;20210731081808;5727745
1502526301;1500582541;160.124;Removable;;ffc56bf2844f464e9cee317fa5e7a277;20090123182459;20210731081808;5727746
1502526833;1500587257;1587.034;Removable;;0ec8db05fc47466da69a75d3dbac30b1;20131204124834;20210731081808;5727747
1502526622;1500596801;1073.272;Removable;;22c194402eed445dbaf222e589f1aeee;20190417135334;20210731081808;5727749
1502522990;1500604500;13.002;Removable;;d3399f334a0a459bae11aa01578ed0aa;20090123182459;20210731081808;5727750
1502524630;1500612349;10.712;Removable;;83b994cd2a064479b31b1d56b63ae221;20130305141903;20210731081808;5727751
1502525393;1500623566;30.464;Removable;;a78519a1dcc545d49ab7a5395777a3e2;20090123182459;20210731081808;5727753
6681606;6681275;136.500;Removable;ONTARIO ROAD NETWORK;9157683c0c394ba9bc012502b914f75e;20170807150700;20191011150817;5721513
6778250;6778239;2146.000;Removable;ONTARIO ROAD NETWORK;226a779c968c4397a36c3836e4c6f1a4;20171024110718;20191011150817;5721525
1502524716;1500629332;11.048;Removable;;1bac3dee3ab847689b9eef780cceec02;20131211092739;20210731081808;5727755
1502523162;1500493457;226.449;Removable;;7e12c3e604fb4b548dd080269dde709a;20100622141555;20191011150817;5721529
1502527280;1500647648;0.000;Removable;;d17ca96368744567bf8acfd7c2f0d2f7;20150102114822;20210731081808;5727756
1502525152;1500652633;16.766;Removable;;20046a0cdf314e93ab75a5f2b24fb06a;20090123182459;20210731081808;5727758
7314220;7314201;11.516;Removable;ONTARIO ROAD NETWORK;be707935a0ba460dbaeb86666c45baa5;20190517144816;20191011150817;5721542
1502524372;1500746929;1324.302;Removable;;3350a577095548a09fad9de68a58eecb;20100622141555;20191011150817;5721548
1502526348;1500656729;153.636;Removable;;b4a6056d0f1944ca9f34bfe46c5b3ba7;20130212103614;20210731081808;5727759
1502526866;1500661212;803.797;Removable;;798bdc4c8b234aed9df5f4c2b3294296;20170602101037;20210731081808;5727762
1502527233;1500681070;0.000;Removable;;27c9c2fbd0df4439b32b5682e4a49636;20090123182459;20210731081808;5727765
1502526008;1500679042;0.000;Removable;;e31bb5f069ec4e03ae6d740ee422c344;20131203133542;20210731081808;5727766
2835449;1510926917;101.139;Removable;;1553063bcd6d454a8a1bce4b6de3b25f;20160923121031;20210731081808;5727769
2939917;1500706424;2.470;Removable;;10d6a603773a4657aaf7b18fde9709a4;20121231115123;20210731081808;5727771
3181036;1510854658;6636.537;Removable;;0c650e8b99e449a28d5f749259728ad7;20100212142855;20210731081808;5727772
3322805;1510305114;1695.590;Removable;;089df75580354ea987c5e4cab1210ad3;20100212142856;20210731081808;5727773
3472352;1510236037;1620.820;Removable;;d479bdfee58d47df9d4eef957f386082;20100212142856;20210731081808;5727774
3472354;1510236185;761.458;Removable;;86135865f8aa45eaa69266c1d901ffdc;20100212142855;20210731081808;5727775
3472363;1500546242;43.496;Removable;;1821411c9e5845099a81aff270874738;20110928115617;20210731081808;5727776
3472364;1500546242;2100.347;Removable;;358e880557da49288e3e3813441170fb;20110928115617;20210731081808;5727777
3472365;1510236181;989.427;Removable;;fb4b77a63d5548969df0fa8e7894ec91;20100212142856;20210731081808;5727778
3560498;1500328338;5.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f96b8de607c0464295cbb4b5c47dfd5e;20100108145031;20210731081808;5727779
3560502;1500740148;150.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;50ac7b22259340739f83d6a708cfc5f4;20100401135029;20210731081808;5727780
3640584;1500374530;0.000;Removable;;75cb2b85d2024ea3b74ecbeb731c0b00;20120928152518;20210731081808;5727782
3973340;1507367317;62.597;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0d8ec756fcf14769b0a35308b4fc64a4;20150611143156;20210731081808;5727783
3983074;3983072;960.077;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d4107734901e4f6e852aa91edf83072b;20150727100442;20210731081808;5727784
4046756;1506749066;166.846;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a9ba079d1c194cc99ce0fd68ec501c15;20120816133146;20210731081808;5727785
4143945;4137000;5.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;eecf29e3f9544412b28a17f35ee18856;20110214123414;20210731081808;5727786
4292190;4290091;355.522;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;c8e97ea37451423b86321c20f4db98ce;20111025131641;20210731081808;5727787
4386271;1509380972;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a4f51e5480a44fabba6443917cb96efc;20120217112752;20210731081808;5727788
4509384;1507619212;130.939;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d26ad9fdea2c4f0084fca75af262da68;20120720144850;20210731081808;5727790
4509399;1507655460;542.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;e3520c6e8035470eb61de0460eef6d84;20120720150141;20210731081808;5727791
4532860;1506922533;56.982;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;752d2562d9684663802b8e2f1c491c56;20120912093342;20210731081808;5727792
4537441;1500572303;37.808;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d6705a92340f44f6b39bbd6213d4c4b6;20130319134417;20210731081808;5727793
4537483;1500460246;14.327;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a03e8b1f173b4ba6a2f593db07a50593;20121203165205;20210731081808;5727794
4561621;4561442;18.424;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;c80d0352ea574ac08e4abf5193224420;20121009113404;20210731081808;5727796
4562646;1510221739;126.917;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;7982eb7104c145daa45cef2d78517b9a;20121011113326;20210731081808;5727797
4567831;1500575131;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;32992eaf4ef8477599a694ae071fe8cd;20121018092235;20210731081808;5727798
4573928;4573924;23.022;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;3e48202a1ee14673be93fc643b2355f3;20121030095235;20210731081808;5727799
4580709;4580632;131.876;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d44921af65a947ef904389c44fa22607;20121105130244;20210731081808;5727800
4581356;4581285;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5675157cbbb348d18fc18d371dd10140;20121105161636;20210731081808;5727801
4622202;4621924;2446.403;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f4c0d806aa47441bb5daf3b81d30f6f7;20121210125529;20210731081808;5727803
4644800;1500549158;384.421;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0fac76b60d6a4062909ad8296c9adaab;20121214100521;20210731081808;5727805
5496752;1500381230;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d3fe1132209e4eefb3d8f3a721517cf8;20130226141605;20210731081808;5727806
5497778;5497766;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;874a5f74e8504527a9e64d90916e8928;20130227095130;20210731081808;5727807
5501098;1506911263;11.839;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;b828cb16b4b543c5ad7152d5c17f35e1;20130228115612;20210731081808;5727808
1502527048;1500696651;0.000;Removable;;55a31584d2654b06bd45e444a303ac1d;20090123182459;20210731081808;5727810
1502525786;1500696729;409.419;Removable;;bb78b02366014b47bdff011340603fba;20150310111823;20210731081808;5727811
1502527264;1500694616;0.000;Removable;;3297bc3c10814f3dbf5659547469915d;20091022155646;20210731081808;5727812
1502526015;1500719625;1555.404;Removable;;9526eab2eca54f84ac2ab2ce1cfc93b2;20090123182459;20210731081808;5727815
1502525634;1500730065;0.000;Removable;;6b57a12879c845be984f0cad411108cd;20090123182459;20210731081808;5727816
1502524960;1500744767;1261.323;Removable;;e565dc3944a94c9b8f763fe37ad1cbe3;20091022155646;20210731081808;5727817
1507658305;1507657711;23.694;Permanent;;da7388ab17434d35b02774b70fbb1903;20100622141555;20210731081808;5727819
1502524977;1500747691;57.490;Removable;;80bd9ac66251410d94862b85a21e52e3;20090123182459;20210731081808;5727820
1502525449;1508160860;35.744;Removable;;7c8aa6f2530d4fc597f9266ea60accd1;20100622141555;20210731081808;5727824
1502525672;1508283263;3999.723;Removable;;46426529e1d6466aa213e6963c5a8626;20190114131008;20210731081808;5727825
1502525605;1509511375;27.218;Removable;;eaa56989c1654af59293f4bdca610cf7;20180906102706;20210731081808;5727826
1502524982;7481247;71.069;Removable;;1a74b74c5ec24a67a97ce7c6cb08137b;20200204100844;20210731081808;5727827
2752252;1500532477;894.335;Removable;;ade7d05fe0664cb390a02adcc4b7d2d9;20151222124314;20210731081808;5727829
2752269;1500391277;0.000;Removable;;157976d08cc342178e5fd70d561e9dd0;20100212142857;20210731081808;5727830
2752271;1500655282;284.789;Removable;;31c315603b884240abe3d0e15d9f47a0;20110503161512;20210731081808;5727831
2752285;1500420625;0.000;Removable;;4ceeae23a4484042b2b9644a9a770ec4;20100212142857;20210731081808;5727832
2771812;1500420936;324.999;Removable;;639625fee2094c84a54a1a252ac13857;20120410120130;20210731081808;5727833
2835451;1510926928;33.952;Removable;;9bf15effa21347e08c2be2c34ad6c8d2;20100622141555;20210731081808;5727834
2939920;1500521472;0.000;Removable;;9feafb9d25904c3191d9199483c05af8;20091127182103;20210731081808;5727835
2939924;1500641392;188.871;Removable;;5f2dba05288e466e8505cf36cc64db73;20091127182103;20210731081808;5727836
2939936;1500404362;245.608;Removable;;daec849d0a4044c582b20c79f5ca568e;20121218101326;20210731081808;5727837
3181039;1510855130;37.584;Removable;;050d5a95c8474ba2b8a14d6c6ac5753b;20100212142856;20210731081808;5727838
3322804;1510304540;41.551;Removable;;8dadc48def934168a6d1a7e0a3453b3f;20110831151509;20210731081808;5727839
3325508;1500425795;3.594;Removable;;be4339a4d2304f5d8bbec3a98e51d228;20100212142855;20210731081808;5727840
3472337;1510236072;1312.540;Removable;;c9cca9e0011a4003a42d030e78301fc5;20100212142856;20210731081808;5727841
3472338;1510230490;92.719;Removable;;455fb2b1daee42dd9e6dfe783da60efb;20100212142857;20210731081808;5727842
3472351;1510236119;354.628;Removable;;17f21381ef4a45f8884884bace31a896;20100212142856;20210731081808;5727843
3560497;1500328338;177.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;3a87bfd9cf9d4abeaf672aac5e003e71;20100108145031;20210731081808;5727845
4292161;4288909;1414.532;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;27a736228ff34caf86cd6f967cb518ad;20111025112155;20210731081808;5727847
4480147;1510059277;36.340;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;c55c793c1b5d4e688202586ddf89a40d;20120605153753;20210731081808;5727848
4480150;1510045615;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5bcf2e48cf48437e80d4e64dde97ce95;20120612083348;20210731081808;5727849
4483454;1500717155;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;4bc9d78a6093405c8fd3520377cd58b8;20120613105025;20210731081808;5727850
1502526254;1500592408;0.000;Removable;;e04590bbc7cc44e8bd1dfdcaf8877c74;20111103121552;20210902105520;5728421
7679003;7678993;21.313;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5ee1a3bd368c485083e56fa656072a93;20211105151100;20211110160925;5728599
1502526421;1500463370;650.717;Removable;;577d039e29cd4b99924f71684718ec99;20100622141555;20211110160925;5728600
4509365;1507619272;163.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a401d55fc84e43fea048440ddb914142;20130122104301;20210731081808;5727851
4509375;1507619202;17.986;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;34effd66c45042d282dba114158b9766;20130122105233;20210731081808;5727852
1502523276;1500595038;0.000;Removable;;89b9920f01e547c2ad08074c796e4cb9;20090123131209;20191011150817;5721566
4509386;1507619277;383.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;3e400b15562845808600f4f32474a810;20120720145040;20210731081808;5727853
1502526334;1500342833;385.106;Removable;;8ee914899c644e4797257bd5eb7da55a;20121203114324;20191011150817;5721570
4524350;4524344;189.951;Removable;;e09784fc2ce14b56a028486ccb4b6480;20120906112133;20210731081808;5727854
4537485;4537484;9.582;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6a474c56d250420a8094456ae4fde24d;20121203165613;20210731081808;5727855
4563675;1500427675;5.920;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6dac24f44c3c461481c6200b8623d847;20151118105106;20210731081808;5727856
4577451;4577450;1880.054;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6b68ce7e9cf44644981e9d92a2d899b5;20121101133228;20210731081808;5727857
1502526940;1500400043;222.767;Removable;ONTARIO ROAD NETWORK;b6fdb08063f04f9ab03ac01408ec54c0;20171101113126;20191011150817;5721624
2559510;1506955247;16.596;Removable;;7725a9f87ccc442dadf4faa9ccffee67;20111027152347;20191011150817;5721625
1502523976;1500649864;752.740;Removable;;a089d3200dae498896ca5d88c18207ff;20140331102244;20191011150817;5721628
1502524995;1500465582;0.000;Removable;;b3d63696445c43f4bbbb7ea10550b149;20120730110007;20191011150817;5721629
5486923;1510257793;787.527;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5f8545ca067a413cba70d2dc6ef797f5;20130211104832;20210731081808;5727858
5491802;5491792;58.494;Removable;;3337fe2f949e49faa37b30fd957e4355;20130213130506;20210731081808;5727859
5500160;5500147;56.706;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0f9d7ebc29d146c280bd596e25a3f7fd;20140106095522;20210731081808;5727860
1502526074;1500673653;126.935;Removable;;6c69c8d3cd9b4ae4a1d6b7b8b484acbd;20091022155646;20191011150817;5721657
5536827;5536824;10.257;Removable;;7e0d31e91d4a429ba2e3e371cfb9736e;20130322115034;20210731081808;5727863
5543280;1500316104;33.572;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;813e5b51f44845ddb1f7eced8cb27114;20130326161023;20210731081808;5727864
1502525668;1500410774;283.943;Removable;;1589cb50fbba41c6804f23cd1913cb76;20091022155646;20191011150817;5721677
5575984;1500326829;6.117;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;8080d69611b24afa81c0283d5546b0b7;20150930154557;20210731081808;5727865
5646803;1508299262;326.603;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6e217253f3b94939bc04911679ff24c4;20130610133658;20210731081808;5727866
5657866;5657853;0.000;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;b0c0b7a7080044fa9cd53500df3d3728;20130614132101;20210731081808;5727867
1502523297;1500436988;0.000;Removable;;e4deff61fcb740c2a08ac8c2dcd12700;20130509103933;20191011150817;5721700
5690042;1500339865;91.054;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;8f009f288e404906b8e21057ca8a8cc6;20130628152510;20210731081808;5727870
5730651;5730647;100.112;Removable;;d7be1d8b97f74ea29fe98ee069d15f91;20130725085950;20210731081808;5727871
5778998;1500414169;7.519;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1911b06f9a22468d8b941f5631a06afe;20130829093537;20210731081808;5727872
5794462;1500531362;179.891;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;012100622201425d80ca8d46e75b4823;20130925124701;20210731081808;5727873
