EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;UNDERPASS_TYPE;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
9301;1500727503;25.331;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20230208141520;590385
6323685;1500364700;85.608;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628140205;20230208141520;590401
7873064;1500701397;460.915;Road;ONTARIO ROAD NETWORK;20230202151905;20230208141520;590433
7873065;1500701397;451.947;Road;ONTARIO ROAD NETWORK;20230202151926;20230208141520;590449
7873067;1500328971;873.800;Road;ONTARIO ROAD NETWORK;20230202152025;20230208141520;590465
5800;1500638638;27.928;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230202150154;20230208141520;590481
5820;1500638638;72.281;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230202150206;20230208141520;590497
6244798;1500539662;49.800;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190814;20230208141520;590513
7284496;1500386016;400.350;Road;ONTARIO ROAD NETWORK;20230202120311;20230208141520;590529
7873066;1500328971;884.327;Road;ONTARIO ROAD NETWORK;20230202152011;20230208141520;590545
7873070;1500398968;444.321;Road;ONTARIO ROAD NETWORK;20230202152149;20230208141520;590561
6244800;1500539662;39.213;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190700;20230208141520;590577
6244801;1500539662;11.788;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190940;20230208141520;590593
6271908;1500641236;141.916;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230207154503;20230208141520;590609
7873040;1500381685;784.177;Road;ONTARIO ROAD NETWORK;20230202120344;20230208141520;590625
7873041;1500386016;396.283;Road;ONTARIO ROAD NETWORK;20230202120336;20230208141520;590641
7873055;1500638638;78.747;Road;ONTARIO ROAD NETWORK;20230202150228;20230208141520;590657
6244790;1500325535;11.786;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190845;20230208141520;590673
6244799;1500539662;22.567;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190913;20230208141520;590689
7284495;1500386016;413.778;Road;ONTARIO ROAD NETWORK;20230202120304;20230208141520;590705
6244791;1500325535;21.333;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190625;20230208141520;590721
7873068;1500328971;863.763;Road;ONTARIO ROAD NETWORK;20230202152049;20230208141520;590737
7873074;1500702880;451.275;Road;ONTARIO ROAD NETWORK;20230202152450;20230208141520;590753
10473;1500381685;800.350;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230202120120;20230208141520;590769
7873043;1500574193;344.094;Road;ONTARIO ROAD NETWORK;20230202122441;20230208141520;590785
7873071;1500398968;435.654;Road;ONTARIO ROAD NETWORK;20230202152204;20230208141520;590801
1334;1500323960;1018.586;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230126143546;20230208141520;590817
5760;1500638638;18.355;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230202150141;20230208141520;590833
13175;1500381685;787.399;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230202120137;20230208141520;590849
6323684;1500533357;178.048;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628140204;20230208141520;590865
7873042;1500574193;357.813;Road;ONTARIO ROAD NETWORK;20230202121759;20230208141520;590881
9444;1500644293;326.500;Road;ONTARIO ROAD NETWORK;20171122110939;20230503110520;592209
7873063;1500701397;474.366;Road;ONTARIO ROAD NETWORK;20230202151808;20230208141520;590913
7873072;1500702880;473.090;Road;ONTARIO ROAD NETWORK;20230202152512;20230208141520;590929
7875279;4052294;589.414;Road;MINISTRY OF TRANSPORTATION;20230208155316;20230216091020;591233
7873045;1500513864;343.951;Road;ONTARIO ROAD NETWORK;20230208134740;20230216091020;591249
7875277;1500684987;213.650;Road;MINISTRY OF TRANSPORTATION;20230208155231;20230216091020;591265
7875278;4052295;210.113;Road;MINISTRY OF TRANSPORTATION;20230208155256;20230216091020;591297
7875280;1500330878;291.638;Road;MINISTRY OF TRANSPORTATION;20230208155334;20230216091020;591313
7873044;1500513864;357.730;Road;ONTARIO ROAD NETWORK;20230202123044;20230216091020;591345
6377342;1500418242;1531.124;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181117;20230413092020;591873
6377281;1500389002;982.167;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170127103554;20230413092020;591889
51;3898223;311.172;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170527174814;20230413092020;591905
6377353;1500318687;1209.500;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181125;20230413092020;591921
7539;1500651614;72.865;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190604;20230413092020;591937
6377352;1500656793;144.699;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181105;20230413092020;591969
6377284;1500389002;956.414;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170127103554;20230413092020;591985
7545;1500651614;95.477;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190928;20230413092020;592001
7893913;7893897;349.550;Road;REGIONAL MUNICIPALITY OF NIAGARA;20230501154145;20230503110520;592225
7664039;1500642482;2134.364;Road;ONTARIO ROAD NETWORK;20220509142950;20230503110520;592241
9334;1500582669;399.328;Road;ONTARIO ROAD NETWORK;20171122110938;20230503110520;592257
9948;1500362789;342.635;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190700;20230503110520;592273
7664037;1500642482;2182.364;Road;ONTARIO ROAD NETWORK;20220509142950;20230503110520;592289
7893914;7893897;340.100;Road;REGIONAL MUNICIPALITY OF NIAGARA;20230501154207;20230503110520;592305
7307;1510028671;9.289;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190909;20230503110520;592321
6377132;1500499491;1.938;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181106;20230503110520;592353
6377204;1500655707;209.667;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181108;20230503110520;592369
6377259;1509853286;476.200;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181105;20230503110520;592385
7664040;1500642482;2124.363;Road;ONTARIO ROAD NETWORK;20220509142950;20230503110520;592401
9909;1500362789;301.948;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190939;20230503110520;592417
14197;1510028671;0.000;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190905;20230503110520;592433
7893912;7893897;357.850;Road;REGIONAL MUNICIPALITY OF NIAGARA;20230501154116;20230503110520;592449
7893915;7893897;338.100;Road;REGIONAL MUNICIPALITY OF NIAGARA;20230501154236;20230503110520;592465
6377052;4426450;550.222;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181115;20230503110520;592497
6377060;1510026355;120.358;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181107;20230503110520;592513
7664038;1500642482;2176.664;Road;ONTARIO ROAD NETWORK;20220509142950;20230503110520;592529
12550;1500372800;3730.474;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20230512105137;20230517135020;592849
13959;1500558699;1037.383;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180404144537;20230517135020;592865
13956;1500737689;240.302;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180403125924;20230517135020;592913
6816490;6815399;167.458;Road;CITY OF SAULT STE. MARIE;20230523154514;20230525113520;593169
7717;1500734080;198.214;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190647;20230628145520;594433
7080;1500734080;170.005;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190934;20230628145520;594449
7718;1500734080;189.177;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190833;20230628145520;594465
6340652;1500367293;43.650;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181127;20230927151520;595425
6341543;1509970332;86.792;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181113;20230927151520;595457
6341577;1509970160;135.784;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181123;20230927151520;595473
6341542;1500527509;87.177;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181124;20230927151520;595521
4280;4192892;134.690;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190854;20231019085020;595713
8076;1508264576;148.355;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210309151323;20231019085020;595729
8078;1508233457;186.070;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190537;20231019085020;595745
4640;1500398620;219.915;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231024103108;20231026121520;596033
6281251;7144323;11.974;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231024103802;20231026121520;596049
7818;1508263880;55.500;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210316112809;20231026121520;596065
4643;1500707914;341.006;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231024103222;20231026121520;596081
8085;1508263880;40.500;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210316113136;20231026121520;596097
6377796;1500706068;1250.400;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181119;20231115143520;596673
6377558;1500327485;2286.430;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181111;20231115143520;596689
6377464;1500340891;223.500;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181117;20231115143520;596705
6377552;1500692199;889.102;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220706143439;20231115143520;596721
8543;1500651194;153.410;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231109114407;20231122150520;597041
9152;1500651194;142.954;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231109114407;20231122150520;597057
9603;1500715195;30.956;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231109151611;20231122150520;597073
9604;1500715195;20.976;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231109151611;20231122150520;597089
8529;1500493367;102.452;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20231129151520;597313
9321;1500493367;94.125;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190936;20231129151520;597329
6377221;1509387169;105.157;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231122134024;20231129151520;597345
8662;1500316718;269.370;Road;ONTARIO ROAD NETWORK;20231205155447;20231207212020;597761
7675466;7674329;1606.612;Road;ONTARIO ROAD NETWORK;20231229132743;20240103163020;597953
7675467;7671769;2007.568;Road;ONTARIO ROAD NETWORK;20231229132603;20240103163020;597969
7675502;7670784;147.138;Road;ONTARIO ROAD NETWORK;20231229135615;20240103163020;597985
7675505;7670784;381.675;Road;ONTARIO ROAD NETWORK;20231229135615;20240103163020;598001
2310;7674421;3935.652;Road;ONTARIO ROAD NETWORK;20231229135824;20240103163020;598017
7675489;7674341;3290.666;Road;ONTARIO ROAD NETWORK;20211102150640;20240103163020;598033
7675491;7674341;3312.061;Road;ONTARIO ROAD NETWORK;20211102150714;20240103163020;598049
7675492;7674421;3943.727;Road;ONTARIO ROAD NETWORK;20231229135824;20240103163020;598065
7675493;7674421;3954.674;Road;ONTARIO ROAD NETWORK;20231229135824;20240103163020;598081
11119;7674341;1930.179;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231229132855;20240103163020;598097
11824;1500344987;648.584;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231229133830;20240103163020;598113
7675501;7670784;85.989;Road;ONTARIO ROAD NETWORK;20231229135615;20240103163020;598129
2314;7674341;3282.459;Road;ONTARIO ROAD NETWORK;20211102150232;20240103163020;598145
11821;1500344987;667.616;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231229133830;20240103163020;598161
7675494;7674421;3965.131;Road;ONTARIO ROAD NETWORK;20231229135824;20240103163020;598177
7675464;1500344987;627.306;Road;ONTARIO ROAD NETWORK;20231229133830;20240103163020;598193
11293;7674421;2582.995;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20231229135824;20240103163020;598209
7676738;7670772;948.577;Road;ONTARIO ROAD NETWORK;20231229135807;20240103163020;598225
7675465;1500344987;688.175;Road;ONTARIO ROAD NETWORK;20231229133830;20240103163020;598241
7675490;7674341;3301.760;Road;ONTARIO ROAD NETWORK;20211102150657;20240103163020;598257
2316;1500646611;595.954;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240115155836;20240118101459;598273
7675499;1500423979;334.061;Road;ONTARIO ROAD NETWORK;20240115160017;20240118101459;598289
3660;1500732271;990.544;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170911155436;20240118101459;598305
7675500;1500423979;343.825;Road;ONTARIO ROAD NETWORK;20240115160017;20240118101459;598321
2312;1500423979;315.723;Road;ONTARIO ROAD NETWORK;20240115160017;20240118101459;598337
7675483;1500646611;605.384;Road;ONTARIO ROAD NETWORK;20240115155836;20240118101459;598353
7675498;1500423979;323.161;Road;ONTARIO ROAD NETWORK;20240115160017;20240118101459;598369
7675485;1500646611;625.121;Road;ONTARIO ROAD NETWORK;20240115155836;20240118101459;598385
1883;1500608401;90.108;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190751;20240118101459;598401
7675484;1500646611;615.490;Road;ONTARIO ROAD NETWORK;20240115155836;20240118101459;598417
3240;1500701827;265.253;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130852;20240221155959;598593
6127;1500701827;274.326;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130852;20240221155959;598609
6203;1500507279;492.996;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190948;20240221155959;598625
5368;1500507279;514.202;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190723;20240221155959;598641
7681;1500479068;249.912;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214132752;20240221155959;598657
9772;1509853699;697.251;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130301;20240221155959;598673
10646;1500444428;621.140;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214125429;20240221155959;598689
11359;1500710613;387.252;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214133148;20240221155959;598705
11713;1509853640;281.000;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214111829;20240221155959;598721
13808;1509853640;266.448;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214111815;20240221155959;598737
1135;1500517492;41.993;Road;MINISTRY OF TRANSPORTATION;20240214124400;20240221155959;598753
3917;1500485875;32.823;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214123716;20240221155959;598769
6129;1500507279;490.742;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190559;20240221155959;598785
7676;1500479068;270.182;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214132752;20240221155959;598801
7332;7999824;263.762;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214135336;20240221155959;598817
9765;1509853699;698.962;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130318;20240221155959;598833
9781;1509853699;677.005;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130214;20240221155959;598849
11715;1509853645;1576.316;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214125833;20240221155959;598865
12512;1509788529;573.825;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190917;20240221155959;598881
13814;1509788529;592.814;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214124856;20240221155959;598897
13818;1507395943;252.584;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190725;20240221155959;598913
5256;1500517492;10.946;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214124440;20240221155959;598929
12205;1500690743;270.895;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131155;20240221155959;598945
13118;1509788529;551.802;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190929;20240221155959;598961
14102;1500348288;975.962;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190608;20240221155959;598977
1660;1500507279;1783.968;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190552;20240221155959;598993
3916;1500517492;32.752;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214124415;20240221155959;599009
4185;1500507279;1801.198;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190756;20240221155959;599025
7701;1500479068;242.814;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214132752;20240221155959;599041
13096;1500348288;990.042;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190834;20240221155959;599057
13602;1500690743;263.498;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131140;20240221155959;599073
13815;1509853645;1565.790;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214125833;20240221155959;599089
143;1509853643;536.436;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131823;20240221155959;599105
3238;1509853643;525.514;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131823;20240221155959;599121
6208;1500701827;279.707;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130852;20240221155959;599137
5355;1500507279;506.763;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190923;20240221155959;599153
10515;1500393996;1522.423;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130053;20240221155959;599169
12204;1500690743;243.494;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131046;20240221155959;599185
12510;1509788529;610.485;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190917;20240221155959;599201
7683;1500479068;263.100;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214132752;20240221155959;599217
9774;1509853699;684.510;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214130340;20240221155959;599233
10647;1500444428;630.119;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214125429;20240221155959;599249
11712;1509853640;275.655;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214111849;20240221155959;599265
1136;1500485875;41.594;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214123501;20240221155959;599281
5258;1500485875;10.745;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214123729;20240221155959;599297
4557;1500742922;230.597;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190644;20240221155959;599313
1663;1500676144;310.870;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190943;20240221155959;599329
4187;1500676144;294.054;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190641;20240221155959;599345
12208;1500690743;250.331;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214131107;20240221155959;599361
13223;1500444428;652.666;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240214125429;20240221155959;599377
8455;1500503982;150.060;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20240321093459;600513
8606;1500476366;116.109;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20240321093459;600529
11349;1500705193;32.276;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190742;20240321093459;600545
10163;1500476366;101.001;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190913;20240321093459;600561
9165;1500503982;102.111;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190843;20240321093459;600577
12318;1500633235;252.197;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190817;20240321093459;600593
8092;1500733079;136.726;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190813;20240710151708;606913
7964;1500733079;143.831;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190659;20240710151708;606929
8261;1500733079;179.166;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20240710151708;606945
7893;1500399741;74.279;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190938;20240710151708;606961
6377305;1500321637;29.045;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181122;20240710151708;606977
8268;1500733079;173.773;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190732;20240710151708;606993
7785;1500399741;64.203;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190811;20240710151708;607009
6340679;1500452574;109.861;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160630091355;20240710151708;607025
52;1500414021;68.879;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181120;20240710151708;607041
6340678;1500452574;19.340;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181109;20240710151708;607057
6377107;5636897;30.919;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181116;20240710151708;607073
6377054;6063146;78.651;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181127;20240619103959;606593
6368699;8054255;153.154;Building;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240320082115;20240327133959;600833
6281735;7677353;324.342;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240328113036;20240410155112;601153
9723;3048304;314.775;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190738;20240410155112;601169
6723;1500320631;134.154;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190805;20240821145459;607553
7099;1507403601;119.662;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190653;20240821145459;607569
7313;1500320631;126.063;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190732;20240821145459;607585
13093;8105764;3576.410;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240730094702;20240821145459;607601
14099;8105768;3820.855;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240730095429;20240821145459;607617
7650;7572608;486.146;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220620092501;20240821145459;607633
13030;1510693753;7.874;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240724080559;20240821145459;607649
14202;1500320631;156.261;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190905;20240821145459;607665
7664663;7766881;73.716;Road;ONTARIO ROAD NETWORK;20220511082747;20240821145459;607681
7641;7572608;515.973;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220620092501;20240821145459;607697
6834;1507403601;101.584;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190653;20240821145459;607713
6377684;1500663189;223.927;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240212103613;20240821145459;607729
7664662;7766881;65.146;Road;ONTARIO ROAD NETWORK;20220511082747;20240821145459;607745
8946;1500728709;102.383;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190910;20240229085459;599553
8432;1500728709;116.030;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20240229085459;599569
10679;1500454839;64.497;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190941;20240418083459;601473
10680;1500454839;1392.691;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190540;20240418083459;601489
2474;6313766;63.746;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240417142051;20240425114959;601793
9386;1500402555;319.865;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190734;20240425114959;601809
9460;1507536217;86.625;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190936;20240425114959;601825
9488;6333117;133.312;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20240425114959;601841
8664;1500448529;327.480;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20240425114959;601857
8666;1500674522;38.940;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20240425114959;601873
8764;1500672913;441.940;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190843;20240425114959;601889
8807;1500376243;962.705;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190910;20240425114959;601905
8975;1500381040;301.625;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190843;20240425114959;601921
9232;4063163;30.426;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190657;20240425114959;601937
9704;6053889;1010.118;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190624;20240425114959;601953
10209;1500573357;467.125;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190914;20240425114959;601969
6244240;6244245;103.788;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628113436;20240425114959;601985
6244241;6244243;163.990;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628113436;20240425114959;602001
11030;1500590391;464.138;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190942;20240425114959;602017
6323237;1500590391;475.188;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190727;20240425114959;602033
6332830;1500547013;1411.046;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181115;20240425114959;602049
6332918;1507524329;357.614;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190609;20240425114959;602065
6334046;4074550;629.630;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190609;20240425114959;602081
6334168;1510926177;1770.877;Road;ONTARIO ROAD NETWORK;20171122110937;20240425114959;602097
6334169;1510926177;1800.125;Road;ONTARIO ROAD NETWORK;20171122110940;20240425114959;602113
8071987;8071900;79.256;Road;COUNTY OF SIMCOE;20240417144001;20240425114959;602129
9374;1500430936;990.873;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190936;20240425114959;602145
8470;1507525837;1452.750;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20171122114224;20240425114959;602161
8818;1500420784;363.249;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190809;20240425114959;602177
8965;1500402555;336.274;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190911;20240425114959;602193
8991;1500454977;375.691;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190843;20240425114959;602209
9503;1507522553;355.296;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190658;20240425114959;602225
9701;1500632806;2.002;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190912;20240425114959;602241
10185;1500332870;834.075;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190701;20240425114959;602257
10734;1500469516;604.763;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190847;20240425114959;602273
11034;1500590391;1391.988;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190941;20240425114959;602289
12216;1500448419;332.654;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190629;20240425114959;602305
12430;4604893;1181.773;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190708;20240425114959;602321
12659;1500683035;631.944;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190743;20240425114959;602337
